timestamp,open,high,low,close,volume
2025-01-02 11:00:00+00:00,1.03628,1.03709,1.03578,1.03579,3678.2
2025-01-02 11:15:00+00:00,1.03579,1.03594,1.03483,1.03487,2454.85
2025-01-02 11:30:00+00:00,1.03487,1.03604,1.03461,1.03581,2414.43
2025-01-02 11:45:00+00:00,1.03587,1.03628,1.03552,1.03627,1993.78
2025-01-02 12:00:00+00:00,1.03626,1.03666,1.03569,1.03629,2269.59
2025-01-02 12:15:00+00:00,1.0363,1.03701,1.03614,1.0362,2350.29
2025-01-02 12:30:00+00:00,1.0362,1.03647,1.0355,1.03557,1981.02
2025-01-02 12:45:00+00:00,1.03556,1.03572,1.03493,1.03515,1704.92
2025-01-02 13:00:00+00:00,1.03514,1.03551,1.03514,1.03536,2085.42
2025-01-02 13:15:00+00:00,1.03536,1.03568,1.03499,1.03506,1464.97
2025-01-02 13:30:00+00:00,1.03506,1.03506,1.03398,1.03405,3257.49
2025-01-02 13:45:00+00:00,1.03406,1.03419,1.03135,1.03168,4946.13
2025-01-02 14:00:00+00:00,1.03166,1.03324,1.03157,1.03309,2444.65
2025-01-02 14:15:00+00:00,1.03309,1.0334,1.03218,1.03218,2631.16
2025-01-02 14:30:00+00:00,1.03218,1.0325,1.0315,1.03238,1985.27
2025-01-02 14:45:00+00:00,1.03238,1.03322,1.03213,1.03321,1355.67
2025-01-02 15:00:00+00:00,1.03321,1.03342,1.03271,1.03297,1699.88
2025-01-02 15:15:00+00:00,1.03297,1.03326,1.03266,1.03293,1266.65
2025-01-02 15:30:00+00:00,1.03292,1.03314,1.03231,1.03246,2043.46
2025-01-02 15:45:00+00:00,1.03245,1.03275,1.03148,1.03182,2454.62
2025-01-02 16:00:00+00:00,1.03181,1.03236,1.03136,1.03175,2365.67
2025-01-02 16:15:00+00:00,1.03176,1.03219,1.03127,1.03179,2533.91
2025-01-02 16:30:00+00:00,1.03177,1.03296,1.03112,1.03244,4926.11
2025-01-02 16:45:00+00:00,1.03243,1.03243,1.03116,1.03133,3912.06
2025-01-02 17:00:00+00:00,1.03134,1.03144,1.03062,1.03106,4628.71
2025-01-02 17:15:00+00:00,1.03107,1.032,1.03078,1.03158,4804.23
2025-01-02 17:30:00+00:00,1.03159,1.03239,1.03101,1.03117,5686.31
2025-01-02 17:45:00+00:00,1.03116,1.03168,1.03021,1.03038,6267.99
2025-01-02 18:00:00+00:00,1.03037,1.03087,1.03009,1.03038,6613.66
2025-01-02 18:15:00+00:00,1.0304,1.03082,1.02809,1.02855,8530.4
2025-01-02 18:30:00+00:00,1.02855,1.02971,1.02817,1.02918,9618.14
2025-01-02 18:45:00+00:00,1.02917,1.02923,1.02725,1.02741,12249.01
2025-01-02 19:00:00+00:00,1.0274,1.02762,1.02237,1.02574,13765.34
2025-01-02 19:15:00+00:00,1.02574,1.02624,1.02499,1.02531,6677.59
2025-01-02 19:30:00+00:00,1.02531,1.02552,1.0241,1.02456,6769.96
2025-01-02 19:45:00+00:00,1.02456,1.02642,1.02429,1.02611,3424.44
2025-01-02 20:00:00+00:00,1.02611,1.02679,1.02557,1.02632,2979.07
2025-01-02 20:15:00+00:00,1.02632,1.02656,1.02565,1.02569,2362.73
2025-01-02 20:30:00+00:00,1.02568,1.02664,1.02513,1.02635,2039.0
2025-01-02 20:45:00+00:00,1.02637,1.02662,1.02587,1.02648,1917.68
2025-01-02 21:00:00+00:00,1.02651,1.02662,1.02612,1.02625,1684.39
2025-01-02 21:15:00+00:00,1.02625,1.02655,1.02601,1.02625,1324.96
2025-01-02 21:30:00+00:00,1.02625,1.02625,1.02561,1.0261,934.7
2025-01-02 21:45:00+00:00,1.0261,1.02618,1.02557,1.02563,1099.2
2025-01-02 22:00:00+00:00,1.02563,1.02592,1.02499,1.0251,1023.21
2025-01-02 22:15:00+00:00,1.0251,1.02578,1.02492,1.02569,969.62
2025-01-02 22:30:00+00:00,1.02568,1.02595,1.02524,1.02528,999.79
2025-01-02 22:45:00+00:00,1.0253,1.02536,1.02477,1.0251,1399.06
2025-01-02 23:00:00+00:00,1.02511,1.02566,1.02506,1.02547,1391.27
2025-01-02 23:15:00+00:00,1.02546,1.02631,1.02544,1.02621,760.47
2025-01-02 23:30:00+00:00,1.02621,1.02645,1.02597,1.02619,604.08
2025-01-02 23:45:00+00:00,1.02619,1.0264,1.02613,1.02613,492.15
2025-01-03 00:00:00+00:00,1.02613,1.02655,1.02612,1.02632,264.84
2025-01-03 00:15:00+00:00,1.0263,1.02656,1.02624,1.0265,235.86
2025-01-03 00:30:00+00:00,1.02648,1.02677,1.0263,1.02666,354.74
2025-01-03 00:45:00+00:00,1.02666,1.02687,1.0264,1.0264,795.32
2025-01-03 01:00:00+00:00,1.0264,1.0264,1.02612,1.02628,87.7
2025-01-03 01:15:00+00:00,1.02628,1.02663,1.02628,1.02655,136.85
2025-01-03 01:30:00+00:00,1.02655,1.02661,1.02649,1.02651,1570.4
2025-01-03 01:45:00+00:00,1.02653,1.02666,1.02643,1.02651,225.9
2025-01-03 02:00:00+00:00,1.0265,1.0267,1.02646,1.02665,438.03
2025-01-03 02:15:00+00:00,1.02665,1.02672,1.02648,1.02662,422.96
2025-01-03 02:30:00+00:00,1.02662,1.02664,1.02649,1.02657,293.99
2025-01-03 02:45:00+00:00,1.02657,1.0268,1.02652,1.02678,329.15
2025-01-03 03:00:00+00:00,1.02679,1.02692,1.02663,1.02664,557.59
2025-01-03 03:15:00+00:00,1.02663,1.02682,1.02659,1.02675,466.19
2025-01-03 03:30:00+00:00,1.02676,1.02691,1.02673,1.02691,435.5
2025-01-03 03:45:00+00:00,1.02692,1.02734,1.0269,1.02729,371.89
2025-01-03 04:00:00+00:00,1.02728,1.02728,1.02689,1.02693,582.57
2025-01-03 04:15:00+00:00,1.02695,1.02717,1.02671,1.02683,456.02
2025-01-03 04:30:00+00:00,1.02684,1.02701,1.02673,1.0268,588.47
2025-01-03 04:45:00+00:00,1.0268,1.02691,1.02665,1.02674,548.48
2025-01-03 05:00:00+00:00,1.02674,1.02717,1.02668,1.02696,711.13
2025-01-03 05:15:00+00:00,1.02695,1.02713,1.02676,1.02713,690.49
2025-01-03 05:30:00+00:00,1.02716,1.02723,1.02703,1.02717,378.32
2025-01-03 05:45:00+00:00,1.02717,1.02745,1.02712,1.02722,568.26
2025-01-03 06:00:00+00:00,1.02723,1.02727,1.02715,1.02719,312.1
2025-01-03 06:15:00+00:00,1.02718,1.02743,1.02705,1.02735,624.06
2025-01-03 06:30:00+00:00,1.02738,1.02739,1.02706,1.02716,327.63
2025-01-03 06:45:00+00:00,1.02716,1.02716,1.02687,1.02707,456.51
2025-01-03 07:00:00+00:00,1.02706,1.02709,1.02675,1.02693,310.77
2025-01-03 07:15:00+00:00,1.02694,1.02697,1.0267,1.02688,437.73
2025-01-03 07:30:00+00:00,1.02689,1.02697,1.02675,1.02676,312.93
2025-01-03 07:45:00+00:00,1.02678,1.02697,1.02673,1.02695,439.68
2025-01-03 08:00:00+00:00,1.02696,1.02697,1.02661,1.02662,553.26
2025-01-03 08:15:00+00:00,1.02662,1.02719,1.02646,1.02716,312.69
2025-01-03 08:30:00+00:00,1.02718,1.02736,1.02712,1.02721,415.62
2025-01-03 08:45:00+00:00,1.02718,1.02724,1.02697,1.02717,569.82
2025-01-03 09:00:00+00:00,1.02717,1.02746,1.02715,1.02742,442.98
2025-01-03 09:15:00+00:00,1.02743,1.02746,1.02734,1.02737,328.68
2025-01-03 09:30:00+00:00,1.02732,1.02744,1.02722,1.0274,417.36
2025-01-03 09:45:00+00:00,1.02741,1.02793,1.02736,1.0279,537.75
2025-01-03 10:00:00+00:00,1.0279,1.02826,1.0276,1.02802,1303.91
2025-01-03 10:15:00+00:00,1.02802,1.02816,1.02687,1.02782,3220.55
2025-01-03 10:30:00+00:00,1.02781,1.02847,1.02779,1.02828,1453.83
2025-01-03 10:45:00+00:00,1.02829,1.02839,1.02806,1.02807,1498.01
2025-01-03 11:00:00+00:00,1.02806,1.0288,1.02781,1.02844,2253.95
2025-01-03 11:15:00+00:00,1.02844,1.02879,1.02808,1.02809,1837.59
2025-01-03 11:30:00+00:00,1.02808,1.02809,1.02729,1.02775,2341.82
2025-01-03 11:45:00+00:00,1.02774,1.02859,1.02767,1.02803,2122.17
2025-01-03 12:00:00+00:00,1.02803,1.02946,1.02802,1.02933,3770.6
2025-01-03 12:15:00+00:00,1.02934,1.02991,1.02918,1.02962,4468.04
2025-01-03 12:30:00+00:00,1.02962,1.02999,1.02896,1.02896,3206.45
2025-01-03 12:45:00+00:00,1.02896,1.02913,1.02875,1.02901,2636.61
2025-01-03 13:00:00+00:00,1.02901,1.02938,1.02837,1.02853,2320.62
2025-01-03 13:15:00+00:00,1.02853,1.0286,1.028,1.02837,2726.05
2025-01-03 13:30:00+00:00,1.02837,1.02859,1.0282,1.02837,2516.37
2025-01-03 13:45:00+00:00,1.02836,1.02848,1.02791,1.02813,2175.95
2025-01-03 14:00:00+00:00,1.02813,1.02893,1.02813,1.02892,2463.22
2025-01-03 14:15:00+00:00,1.02891,1.0299,1.02884,1.0298,867.59
2025-01-03 14:30:00+00:00,1.0298,1.02999,1.02919,1.02997,1282.5
2025-01-03 14:45:00+00:00,1.02997,1.03028,1.02972,1.02972,1291.56
2025-01-03 15:00:00+00:00,1.02971,1.03009,1.02946,1.02967,2364.3
2025-01-03 15:15:00+00:00,1.02966,1.0297,1.02942,1.02961,1713.2
2025-01-03 15:30:00+00:00,1.0296,1.03007,1.02957,1.02976,1422.31
2025-01-03 15:45:00+00:00,1.02977,1.03007,1.02952,1.02956,1584.27
2025-01-03 16:00:00+00:00,1.02958,1.03001,1.02953,1.02976,1461.46
2025-01-03 16:15:00+00:00,1.02979,1.02981,1.02916,1.02938,2162.43
2025-01-03 16:30:00+00:00,1.02939,1.03,1.02932,1.02994,1953.11
2025-01-03 16:45:00+00:00,1.02995,1.02998,1.02915,1.02931,3167.24
2025-01-03 17:00:00+00:00,1.02931,1.02931,1.0288,1.02898,2267.59
2025-01-03 17:15:00+00:00,1.029,1.02947,1.02898,1.0291,2011.88
2025-01-03 17:30:00+00:00,1.02911,1.02983,1.02892,1.02967,2515.31
2025-01-03 17:45:00+00:00,1.02965,1.03023,1.02954,1.03002,2247.46
2025-01-03 18:00:00+00:00,1.03001,1.03057,1.02889,1.0289,6062.0
2025-01-03 18:15:00+00:00,1.02891,1.0291,1.02734,1.0275,4811.67
2025-01-03 18:30:00+00:00,1.02751,1.02848,1.02729,1.02833,2774.31
2025-01-03 18:45:00+00:00,1.02833,1.02891,1.02808,1.02891,2629.83
2025-01-03 19:00:00+00:00,1.02891,1.02943,1.0286,1.02893,2129.16
2025-01-03 19:15:00+00:00,1.02894,1.02959,1.02894,1.02956,1649.88
2025-01-03 19:30:00+00:00,1.02957,1.02997,1.02866,1.02897,1832.52
2025-01-03 19:45:00+00:00,1.02896,1.02908,1.02835,1.02907,1369.98
2025-01-03 20:00:00+00:00,1.02908,1.03033,1.02908,1.03025,1713.09
2025-01-03 20:15:00+00:00,1.03025,1.03045,1.02989,1.03022,1386.33
2025-01-03 20:30:00+00:00,1.03023,1.03057,1.02984,1.02998,1243.48
2025-01-03 20:45:00+00:00,1.02997,1.03028,1.02972,1.02979,2665.92
2025-01-03 21:00:00+00:00,1.02979,1.02986,1.02924,1.02981,3030.28
2025-01-03 21:15:00+00:00,1.02981,1.03013,1.02962,1.03012,1748.69
2025-01-03 21:30:00+00:00,1.0301,1.03021,1.02975,1.0298,1695.74
2025-01-03 21:45:00+00:00,1.02982,1.02992,1.02937,1.02973,579.92
2025-01-03 22:00:00+00:00,1.02971,1.02984,1.02937,1.02979,664.8
2025-01-03 22:15:00+00:00,1.02979,1.03045,1.02975,1.03037,758.62
2025-01-03 22:30:00+00:00,1.03037,1.03059,1.03027,1.03055,493.56
2025-01-03 22:45:00+00:00,1.03054,1.03055,1.02985,1.03012,802.25
2025-01-03 23:00:00+00:00,1.03011,1.03065,1.02987,1.03065,946.86
2025-01-03 23:15:00+00:00,1.03065,1.03075,1.03023,1.03029,664.63
2025-01-03 23:30:00+00:00,1.03028,1.03037,1.03009,1.03017,596.73
2025-01-03 23:45:00+00:00,1.03018,1.03071,1.03013,1.03059,667.25
2025-01-04 00:00:00+00:00,1.03058,1.03099,1.03047,1.03071,622.77
2025-01-04 00:15:00+00:00,1.0307,1.03079,1.03065,1.03076,510.34
2025-01-04 00:30:00+00:00,1.03076,1.03078,1.03058,1.0307,167.13
2025-01-04 00:45:00+00:00,1.0307,1.03091,1.03066,1.03066,869.71
2025-01-06 01:00:00+00:00,1.03015,1.03033,1.03015,1.03033,81.18
2025-01-06 01:15:00+00:00,1.03033,1.03051,1.03033,1.03047,93.47
2025-01-06 01:30:00+00:00,1.03047,1.0306,1.03041,1.03058,169.07
2025-01-06 01:45:00+00:00,1.03058,1.03062,1.02932,1.03009,599.62
2025-01-06 02:00:00+00:00,1.03009,1.03062,1.03009,1.03052,503.06
2025-01-06 02:15:00+00:00,1.03054,1.03065,1.03047,1.03054,166.04
2025-01-06 02:30:00+00:00,1.03053,1.03072,1.03035,1.03071,314.44
2025-01-06 02:45:00+00:00,1.0307,1.0308,1.0304,1.03051,333.96
2025-01-06 03:00:00+00:00,1.03051,1.03053,1.02957,1.02965,1144.73
2025-01-06 03:15:00+00:00,1.02965,1.03001,1.02962,1.02972,655.28
2025-01-06 03:30:00+00:00,1.02973,1.02977,1.02955,1.02969,635.1
2025-01-06 03:45:00+00:00,1.02969,1.03046,1.02968,1.03031,654.84
2025-01-06 04:00:00+00:00,1.03031,1.03068,1.03012,1.03063,720.3
2025-01-06 04:15:00+00:00,1.03066,1.03112,1.03054,1.0307,1008.34
2025-01-06 04:30:00+00:00,1.03069,1.03093,1.03052,1.03087,702.96
2025-01-06 04:45:00+00:00,1.03089,1.03136,1.03079,1.03123,784.82
2025-01-06 05:00:00+00:00,1.03123,1.03176,1.03107,1.03168,834.03
2025-01-06 05:15:00+00:00,1.03168,1.03173,1.0312,1.03133,857.24
2025-01-06 05:30:00+00:00,1.03133,1.03159,1.03117,1.03146,549.51
2025-01-06 05:45:00+00:00,1.03146,1.03177,1.03145,1.0316,671.16
2025-01-06 06:00:00+00:00,1.0316,1.03181,1.03145,1.03162,622.77
2025-01-06 06:15:00+00:00,1.03163,1.03174,1.03147,1.03154,449.76
2025-01-06 06:30:00+00:00,1.03153,1.03163,1.0313,1.03147,461.55
2025-01-06 06:45:00+00:00,1.03147,1.03182,1.03142,1.03163,424.87
2025-01-06 07:00:00+00:00,1.03162,1.03175,1.03139,1.03139,555.7
2025-01-06 07:15:00+00:00,1.0314,1.03156,1.03128,1.03154,391.83
2025-01-06 07:30:00+00:00,1.03154,1.0317,1.03153,1.03162,217.44
2025-01-06 07:45:00+00:00,1.03163,1.0317,1.03148,1.03151,388.39
2025-01-06 08:00:00+00:00,1.03151,1.03156,1.03134,1.03142,527.64
2025-01-06 08:15:00+00:00,1.03141,1.03175,1.03123,1.03162,451.53
2025-01-06 08:30:00+00:00,1.03161,1.03181,1.03125,1.03125,794.46
2025-01-06 08:45:00+00:00,1.03124,1.03145,1.03084,1.03088,1207.2
2025-01-06 09:00:00+00:00,1.03087,1.03123,1.03078,1.03115,976.22
2025-01-06 09:15:00+00:00,1.03115,1.03117,1.03076,1.03089,694.86
2025-01-06 09:30:00+00:00,1.0309,1.03155,1.0309,1.03155,625.25
2025-01-06 09:45:00+00:00,1.03156,1.03165,1.03108,1.03125,1179.69
2025-01-06 10:00:00+00:00,1.03127,1.03159,1.03099,1.03141,945.25
2025-01-06 10:15:00+00:00,1.03141,1.03198,1.0312,1.03191,959.38
2025-01-06 10:30:00+00:00,1.03192,1.0327,1.03183,1.03226,1813.45
2025-01-06 10:45:00+00:00,1.03225,1.03284,1.03214,1.03272,1493.55
2025-01-06 11:00:00+00:00,1.03274,1.03372,1.03267,1.0337,2833.35
2025-01-06 11:15:00+00:00,1.03371,1.03421,1.03331,1.03402,2578.8
2025-01-06 11:30:00+00:00,1.03403,1.03435,1.0335,1.0335,2338.57
2025-01-06 11:45:00+00:00,1.03349,1.03525,1.03326,1.035,2841.12
2025-01-06 12:00:00+00:00,1.03499,1.03688,1.03401,1.03569,5605.0
2025-01-06 12:15:00+00:00,1.0357,1.03669,1.03546,1.03582,2653.32
2025-01-06 12:30:00+00:00,1.03583,1.03592,1.03497,1.03519,2257.17
2025-01-06 12:45:00+00:00,1.03519,1.03561,1.03507,1.03554,2036.83
2025-01-06 13:00:00+00:00,1.03556,1.0358,1.03453,1.03454,2008.99
2025-01-06 13:15:00+00:00,1.03453,1.0349,1.03423,1.03451,1564.93
2025-01-06 13:30:00+00:00,1.0345,1.03487,1.0342,1.03421,1171.18
2025-01-06 13:45:00+00:00,1.03425,1.03438,1.0335,1.0335,1854.78
2025-01-06 14:00:00+00:00,1.03349,1.03888,1.03287,1.03785,5269.7
2025-01-06 14:15:00+00:00,1.03784,1.04167,1.03779,1.04134,9352.08
2025-01-06 14:30:00+00:00,1.04136,1.04325,1.04129,1.04174,7708.25
2025-01-06 14:45:00+00:00,1.04173,1.04221,1.04084,1.04217,5137.54
2025-01-06 15:00:00+00:00,1.04218,1.04305,1.04103,1.04107,3919.82
2025-01-06 15:15:00+00:00,1.04105,1.04179,1.03983,1.03991,4432.53
2025-01-06 15:30:00+00:00,1.03991,1.04071,1.0392,1.04046,3418.53
2025-01-06 15:45:00+00:00,1.04045,1.04132,1.03961,1.04108,3382.71
2025-01-06 16:00:00+00:00,1.04112,1.04258,1.04108,1.04234,3604.37
2025-01-06 16:15:00+00:00,1.04235,1.04367,1.04201,1.04355,3982.71
2025-01-06 16:30:00+00:00,1.04356,1.04358,1.04098,1.04101,5088.63
2025-01-06 16:45:00+00:00,1.041,1.04183,1.04043,1.04167,4084.28
2025-01-06 17:00:00+00:00,1.04168,1.04237,1.04098,1.04102,4324.13
2025-01-06 17:15:00+00:00,1.04102,1.0411,1.03527,1.03813,20927.62
2025-01-06 17:30:00+00:00,1.03812,1.03856,1.03666,1.03687,8543.94
2025-01-06 17:45:00+00:00,1.03692,1.03988,1.03692,1.03925,5340.36
2025-01-06 18:00:00+00:00,1.03925,1.03987,1.038,1.03855,8143.47
2025-01-06 18:15:00+00:00,1.03855,1.03861,1.03758,1.03808,6509.31
2025-01-06 18:30:00+00:00,1.03809,1.03846,1.03712,1.03753,7416.46
2025-01-06 18:45:00+00:00,1.03753,1.03985,1.03751,1.03935,9855.89
2025-01-06 19:00:00+00:00,1.03936,1.03974,1.03854,1.03899,6902.99
2025-01-06 19:15:00+00:00,1.03899,1.03961,1.03866,1.03948,4938.35
2025-01-06 19:30:00+00:00,1.03948,1.04027,1.03946,1.03982,4051.99
2025-01-06 19:45:00+00:00,1.03983,1.03989,1.0392,1.03967,4538.02
2025-01-06 20:00:00+00:00,1.03968,1.03968,1.03821,1.03826,7053.85
2025-01-06 20:15:00+00:00,1.0383,1.03866,1.03805,1.03833,3274.43
2025-01-06 20:30:00+00:00,1.03832,1.03855,1.03802,1.03822,2530.07
2025-01-06 20:45:00+00:00,1.0382,1.03878,1.03793,1.03873,2228.9
2025-01-06 21:00:00+00:00,1.03873,1.03892,1.0377,1.03828,1793.97
2025-01-06 21:15:00+00:00,1.03828,1.03878,1.03801,1.03856,1226.05
2025-01-06 21:30:00+00:00,1.03855,1.03881,1.03795,1.03842,1067.3
2025-01-06 21:45:00+00:00,1.03846,1.03873,1.03808,1.03818,1044.24
2025-01-06 22:00:00+00:00,1.03819,1.03863,1.03788,1.03844,1192.69
2025-01-06 22:15:00+00:00,1.03843,1.03901,1.03841,1.03881,1774.76
2025-01-06 22:30:00+00:00,1.0388,1.03917,1.03872,1.03885,1091.77
2025-01-06 22:45:00+00:00,1.03885,1.03898,1.03858,1.03882,839.51
2025-01-06 23:00:00+00:00,1.03883,1.03918,1.03868,1.03916,759.48
2025-01-06 23:15:00+00:00,1.03917,1.03919,1.03885,1.03892,754.44
2025-01-06 23:30:00+00:00,1.03892,1.03892,1.03861,1.03879,931.63
2025-01-06 23:45:00+00:00,1.0388,1.03882,1.03859,1.03877,1539.02
2025-01-07 00:00:00+00:00,1.03879,1.03886,1.0386,1.03878,495.95
2025-01-07 00:15:00+00:00,1.03878,1.03921,1.03874,1.0391,529.69
2025-01-07 00:30:00+00:00,1.03911,1.03916,1.03887,1.03896,489.22
2025-01-07 00:45:00+00:00,1.03895,1.03902,1.03885,1.03895,603.54
2025-01-07 01:00:00+00:00,1.03893,1.03906,1.0385,1.03885,95.01
2025-01-07 01:15:00+00:00,1.03885,1.03903,1.03885,1.03901,156.18
2025-01-07 01:30:00+00:00,1.03901,1.03909,1.03885,1.03903,248.7
2025-01-07 01:45:00+00:00,1.03904,1.03904,1.0388,1.0389,652.18
2025-01-07 02:00:00+00:00,1.0389,1.03901,1.03856,1.03856,1111.97
2025-01-07 02:15:00+00:00,1.03856,1.03856,1.03824,1.0383,331.9
2025-01-07 02:30:00+00:00,1.0383,1.03858,1.03824,1.03852,226.97
2025-01-07 02:45:00+00:00,1.03851,1.03852,1.03816,1.03831,209.53
2025-01-07 03:00:00+00:00,1.03831,1.03835,1.03805,1.03813,502.63
2025-01-07 03:15:00+00:00,1.03813,1.03822,1.03771,1.03772,513.34
2025-01-07 03:30:00+00:00,1.03774,1.03812,1.03772,1.03812,415.84
2025-01-07 03:45:00+00:00,1.03812,1.03853,1.03803,1.03842,853.08
2025-01-07 04:00:00+00:00,1.03841,1.03846,1.03775,1.03793,919.87
2025-01-07 04:15:00+00:00,1.03793,1.03827,1.03783,1.03798,646.73
2025-01-07 04:30:00+00:00,1.03798,1.03801,1.03761,1.0377,707.98
2025-01-07 04:45:00+00:00,1.0377,1.03832,1.03766,1.03811,1048.94
2025-01-07 05:00:00+00:00,1.03811,1.03853,1.03809,1.03829,692.7
2025-01-07 05:15:00+00:00,1.03828,1.03846,1.03821,1.03842,555.49
2025-01-07 05:30:00+00:00,1.03842,1.03842,1.03816,1.03826,742.38
2025-01-07 05:45:00+00:00,1.03826,1.03834,1.03799,1.03822,801.76
2025-01-07 06:00:00+00:00,1.03821,1.0383,1.038,1.03828,618.06
2025-01-07 06:15:00+00:00,1.03828,1.03855,1.03828,1.03855,362.34
2025-01-07 06:30:00+00:00,1.03855,1.03929,1.03855,1.03924,849.31
2025-01-07 06:45:00+00:00,1.03924,1.03928,1.039,1.03927,432.45
